date,value
2010-05-19,140684.75083077786
2010-05-20,139249.2828487903
2010-05-21,139763.42235271382
2010-05-24,139434.95038370567
2010-05-25,139407.41541278362
2010-05-26,139015.6975114278
2010-05-27,140146.25480616125
2010-05-28,139945.80816581525
2010-06-01,139884.35315907723
2010-06-02,140486.47211072198
2010-06-03,140510.77284759987
2010-06-04,139531.13156441168
2010-06-07,138832.50263330445
2010-06-08,138892.6202959711
2010-06-09,138706.8281250222
2010-06-10,138906.65250718538
2010-06-11,138950.9574003478
2010-06-14,138890.76692607268
2010-06-15,139163.7277410725
2010-06-16,139320.376210283
2010-06-17,139463.94642729676
2010-06-18,139485.13465155545
2010-06-21,139224.29228710785
2010-06-22,139152.93906723178
2010-06-23,139098.32180742614
2010-06-24,138990.2835636264
2010-06-25,138998.9843763923
2010-06-28,138970.1057451868
2010-06-29,138464.35201706874
2010-06-30,138126.655220335
2010-07-01,138009.82367656022
2010-07-02,137984.96927612662
2010-07-06,138133.6324188125
2010-07-07,138570.29677446923
2010-07-08,138636.8223264742
2010-07-09,138820.11142668928
2010-07-12,138865.2924715138
2010-07-13,139209.2688053475
2010-07-14,139104.67795864516
2010-07-15,139026.16994860396
2010-07-16,138277.36205778414
2010-07-19,138305.09414771234
2010-07-20,138712.72252764364
2010-07-21,138438.78010468057
2010-07-22,138980.23600254656
2010-07-23,139012.2282692705
2010-07-26,139232.3405416076
2010-07-27,139368.71939010153
2010-07-28,139080.9086413422
2010-07-29,138981.0056737766
2010-07-30,139015.85488131808
2010-08-02,139356.93730365302
2010-08-03,139172.6028246622
2010-08-04,139274.72128253494
2010-08-05,139152.2417854175
2010-08-06,138935.62932639485
2010-08-09,138869.5450481667
2010-08-10,138678.9036383162
2010-08-11,137755.96479545897
2010-08-12,137841.80776045492
2010-08-13,137734.06968245946
2010-08-16,137748.775332709
2010-08-17,138087.67386465505
2010-08-18,138109.70031776404
2010-08-19,137500.88948571836
2010-08-20,137358.82201418898
2010-08-23,137072.81972206637
2010-08-24,136540.85932078902
2010-08-25,136566.65510632735
2010-08-26,136299.14162970823
2010-08-27,136377.22575343295
2010-08-30,136204.89544864773
2010-08-31,136191.24630610563
2010-09-01,136747.71989586737
2010-09-02,136856.89154418494
2010-09-03,137485.17113543462
2010-09-07,137236.1367937551
2010-09-08,137620.9093050704
2010-09-09,137828.5013742873
2010-09-10,137954.3800444632
2010-09-13,138497.43084370947
2010-09-14,138250.1940625945
2010-09-15,138232.698173406
2010-09-16,138294.25004869205
2010-09-17,138140.8016699243
2010-09-20,138772.34012511637
2010-09-21,138792.85103440983
2010-09-22,138965.2971721739
